ampl.tab 1 1
BusID	Pd
1940	23.3529089
1941	6.68953221
1942	7.28343483
1943	18.121128
1944	17.3914833
1945	68.4941787
1946	0
1947	5.4553901
1948	0
1949	12.0827968
1950	194.128896
1951	0
1952	0
1953	0
1954	20.5918618
1955	0
1956	0
1957	11.4082615
1958	4.61299008
1959	3.71098855
1960	3.29531948
1961	0
1962	0
1963	26.3128315
1964	0
1965	5.18225544
1966	7.89954921
1967	6.57471914
1968	17.8324166
1969	0
1970	0
1971	11.4324452
1972	0
1973	12.6151216
1974	0
1975	0
1976	5.02096483
1977	8.82189285
1978	58.0767293
1979	12.9324975
1980	39.5093386
1981	15.4956641
1982	0
1983	9.6268579
1984	6.50874338
1985	0
1986	0
1987	2.62850543
1988	10.3528443
1989	0
1990	24.2134017
1991	6.13230292
1992	46.424226
1993	17.927655
1994	6.05738864
1995	4.31832394
1996	4.02787966
1997	0
1998	20.0238493
1999	8.83946432
2000	0
2001	46.0192547
2002	5.90110535
2003	49.4190793
2004	41.2953332
2005	19.8785119
2006	17.9078382
2007	19.0357829
2008	29.2775822
2009	3.29262988
2010	5.06348325
2011	0
2012	0.918941487
2013	4.60868487
2014	7.25766203
2015	6.33150495
2016	7.66058077
2017	4.93115494
2018	5.34346775
2019	14.4593023
2020	7.39372173
2021	17.1570815
2022	77.8402513
2023	34.9931875
2024	4.69880799
2025	22.4826886
2026	1.91091157
2027	4.71323291
2028	9.69860303
2029	9.05677336
2030	17.8580319
2031	35.3706962
2032	51.5654637
2033	40.5230655
2034	25.9026624
2035	39.5757946
2036	27.0431198
2037	1.8935691
2038	9.82297519
2039	0
2040	25.5664474
2041	0
2042	6.46894889
2043	2.2029713
2044	0
2045	22.6652731
2046	24.4779513
2047	44.983671
2048	16.7863797
2049	7.14933391
2050	25.9844163
2051	16.6289556
2052	16.4406837
2053	55.3577984
2054	13.2965289
2055	31.1468205
2056	19.3120482
2057	36.4830543
2058	36.2179636
2059	8.25319104
2060	19.4350753
2061	16.4113972
2062	19.4151671
2063	58.8654063
2064	27.2828068
2065	16.201872
2066	30.4246282
2067	21.3957222
2068	61.2966727
2069	44.5615676
2070	5.92160226
2071	2.58080642
2072	32.4203355
2073	11.1172028
2074	40.201417
2075	44.685746
2076	23.0742434
2077	45.4005411
2078	25.1340717
2079	30.8375629
2080	76.5532866
2081	9.66396467
2082	18.7385667
2083	12.1816183
2084	33.5322178
2085	37.7977761
2086	23.9305879
2087	24.2211222
2088	6.29476855
2089	26.6913095
2090	12.6436266
2091	33.3583691
2092	11.0319944
2093	25.8007003
2094	26.4279389
2095	25.9418847
2096	11.5718924
2097	46.6098089
2098	39.2839951
2099	12.16553
2100	19.9418563
2101	10.3969995
2102	61.6803779
2103	17.98528
2104	13.5941815
2105	19.0004833
2106	12.3893558
2107	0
2108	3.28942687
2109	68.3902733
2110	9.41042269
2111	17.0616116
2112	4.8326621
2113	37.3401175
2114	3.21218503
2115	5.76577555
2116	28.4498596
2117	0
2118	0
2119	5.24163256
2120	5.12725584
2121	10.7355166
2122	14.5037746
2123	29.2674756
2124	6.17579599
2125	14.3606165
2126	43.1355891
2127	5.73239993
2128	12.4055633
2129	4.16026345
2130	5.03077915
2131	30.159132
2132	4.34052102
2133	11.3079406
2134	2.46417365
2135	70.4245691
2136	24.4556977
2137	18.9609356
2138	32.3195873
2139	0
2140	3.69971799
2141	21.0586856
2142	23.1164689
2143	7.98097014
2144	16.7030024
2145	33.8011993
2146	28.4029058
2147	3.9348347
2148	9.03548334
2149	0
2150	4.56117963
2151	28.4233183
2152	29.2989189
2153	49.0508394
2154	56.9323393
2155	40.2586717
2156	16.4842522
2157	42.3732026
2158	74.6785642
2159	34.4250577
2160	34.0443903
2161	5.05149103
2162	2.90832333
2163	0
2164	12.0189651
2165	92.645371
2166	11.8602244
2167	10.5630142
2168	11.8295071
2169	0
2170	0
2171	0
2172	0
2173	12.8245874
2174	10.0470221
2175	6.14960837
2176	17.1112403
2177	7.34041359
2178	4.49465555
2179	19.1750217
2180	2.47209345
2181	20.2080757
2182	3.62173127
2183	3.19732724
2184	5.01292155
2185	37.50497
2186	34.274267
2187	3.58299018
2188	40.0676667
2189	0
2190	3.25522854
2191	10.94338
2192	7.40703112
2193	3.93964159
2194	10.4031637
2195	4.56436246
2196	0
2197	29.355389
2198	105.460031
2199	0
2200	0
2201	8.30343545
2202	6.87007126
2203	0
2204	0
2205	20.3737541
2206	11.0206759
2207	14.7939004
2208	0
2209	0
2210	37.006799
2211	2.70885253
2212	0
2213	14.5004989
2214	18.9432706
2215	58.2711946
2216	10.0565057
2217	0
2218	68.8961368
2219	26.4525554
2220	0
2221	0
2222	16.9524852
2223	1.02148949
2224	7.34771762
2225	4.84608545
2226	3.33701734
2227	34.4669713
2228	18.5807538
2229	15.2418375
2230	31.5435119
2231	0
2232	11.6749769
2233	5.01042105
2234	4.06635985
2235	0
2236	16.9784828
2237	0
2238	86.6691419
2239	4.63266384
2240	34.2100004
2241	6.98145313
2242	0
2243	6.66940879
2244	5.23817385
2245	0
2246	24.8615663
2247	0
2248	0
2249	0
2250	0
2251	4.63238071
2252	18.4116819
2253	15.7746574
2254	0
2255	3.41893406
2256	4.84970486
2257	4.2466749
2258	8.11863413
2259	16.30827
2260	6.26303657
2261	0
2262	0.00115071406
2263	0
2264	0
2265	1.88901575
2266	1.93464081
2267	0
2268	0
2269	1.74263474
2270	4.64830388
2271	2.81527954
2272	0
2273	14.070295
2274	23.882452
2275	0
2276	0
2277	0
2278	1.39366442
2279	6.88395102
2280	0
2281	2.75122116
2282	14.8667334
2283	0
2284	0.542127854
2285	35.0275926
2286	21.6898983
2287	40.5662685
2288	3.21168569
2289	16.429593
2290	85.6726871
2291	17.1628957
2292	100.108223
2293	8.72529006
2294	8.92350115
2295	21.0743573
2296	5.5634554
2297	33.9446146
2298	0
2299	3.32466009
2300	0
2301	3.43545531
2302	0
2303	3.86536933
2304	0
2305	0
2306	0
2307	86.5987548
2308	3.52983095
2309	5.12157226
2310	3.97197297
2311	3.44570266
2312	0
2313	0
2314	0
2315	18.6093581
2316	1.87067954
2317	1.97853132
2318	34.4983659
2319	13.2733553
2320	9.28653338
2321	73.2278273
2322	40.1218154
2323	81.461696
2324	201.988566
2325	7.55269288
2326	5.67253156
2327	80.3561277
2328	16.5641259
2329	10.6188064
2330	0
2331	0
2332	0
2333	19.163069
2334	0
2335	0
2336	0
2337	37.8924329
2338	0
2339	0
2340	3.55869394
2341	3.97985797
2342	8.0478666
2343	6.85961357
2344	3.00250283
2345	10.935224
2346	4.15980056
2347	11.2044011
2348	4.92183812
2349	33.9732309
2350	18.1248475
2351	0
2352	2.04913252
2353	0
2354	4.07716107
2355	6.8448702
2356	0
2357	42.5140477
2358	3.17474562
2359	0
2360	4.63736975
2361	0
2362	22.841244
2363	17.795444
2364	17.0049658
2365	15.9112018
2366	0
2367	54.3879354
2368	6.17638868
2369	51.9484519
2370	0
2371	0
2372	0
2373	0
2374	0
2375	0
2376	6.48383767
2377	0
2378	61.8917735
2379	0
2380	22.6061168
2381	2.74367639
2382	14.2124624
2383	19.2698272
2384	15.4166797
2385	2.7023301
2386	2.02264819
2387	2.63912042
2388	3.64476654
2389	1.47513208
2390	2.56096439
2391	0
2392	1.19810922
2393	1.45874714
2394	4.57931222
2395	1.0997934
2396	0
2397	0.572895609
2398	1.51828367
2399	0
2400	30.5065336
2401	0.385527925
2402	0
2403	13.5558169
2404	15.168907
2405	0
2406	0
2407	0
2408	5.95516367
2409	0
2410	0
2411	0
2412	0
2413	0
2414	0
2415	0
2416	0
2417	0
2418	0
2419	0
2420	0
2421	0
2422	0
2423	0
2424	0
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	0
2432	0
2433	0
2434	0
2435	0
2436	0
2437	0
2438	0
2439	0
2440	0
2441	0
2442	0
2443	0
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	0
2459	0
2460	0
2461	0
2462	0
2463	0
2464	0
2465	0
2466	0
2467	0
2468	0
2469	0
2470	0
2471	0
2472	0
2473	0
2474	0
2475	0
2476	0
2477	0
2478	0
2479	9.6785036
2480	3.24048951
2481	11.7083829
2482	4.839848
2483	13.2790042
2484	4.45822894
2485	3.70297512
2486	0
2487	0
2488	8.07078478
2489	0
2490	0
2491	0
2492	0
2493	0
2494	0
2495	0
2496	7.05700276
2497	0
2498	0
2499	0
2500	0
2501	5.20917183
2502	10.2529756
2503	0
2504	0
2505	0
2506	0
2507	0
2508	0
2509	0
2510	6.02709991
2511	0
2512	4.3059557
2513	3.79997597
2514	2.53995353
2515	0
2516	0
2517	0
2518	0
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	0
2528	0
2529	0
2530	0
2531	0
2532	0
2533	0
2534	0
2535	0
2536	0
2537	0
2538	0
2539	0
2540	0
2541	0
2542	0
2543	0
2544	0
2545	0
2546	0
2547	0
2548	0
2549	0
2550	0
2551	0
2552	0
2553	0
2554	0
2555	0
2556	0
2557	0
2558	5.20851049
2559	0
2560	0
2561	0
2562	0
2563	0
2564	0
2565	0
2566	0
2567	0
2568	0
2569	0
2570	0
2571	0
2572	0
2573	0
2574	2.69634661
2575	0
2576	0
2577	0
2578	0
2579	0
2580	0
2581	0
2582	0
2583	0
2584	0
2585	0
2586	0
2587	6.08257009
2588	0
2589	0
2590	0
2591	0
2592	0
2593	0
2594	0
2595	0
2596	0
2597	0
2598	0
2599	0
2600	0
2601	0
2602	0
2603	0
2604	0
2605	0
2606	0
2607	0
2608	0
2609	0
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	0
2619	0
2620	0
2621	0
2622	0
2623	0
2624	5.89146296
2625	0
2626	0
2627	0
2628	0
2629	0
2630	0
2631	0
2632	0
2633	0
2634	0
2635	0
2636	0
2637	4.61133116
2638	0
2639	0
2640	0
2641	0
2642	0
2643	0
2644	0.260864036
2645	0
2646	0
2647	0
2648	0
2649	0
2650	0
2651	4.19334274
2652	0
2653	0
2654	0
2655	0
2656	0
2657	0
2658	0
2659	0
2660	0
2661	5.97470932
2662	0
2663	0
2664	18.1389988
2665	6.04982928
2666	27.9874663
2667	0
2668	0
2669	4.7722558
2670	0
2671	0
2672	0
2673	0
2674	0
2675	0
2676	0
2677	0
2678	0
2679	0
2680	12.3403593
2681	0
2682	2.92130768
2683	0
2684	0
2685	0
2686	0
2687	7.84696301
2688	0
2689	41.0376794
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	0
2728	0
2729	0
2730	20.1152005
2731	11.9661468
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	0
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	7.45716944
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	1.91926295
2760	0
2761	11.9527578
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	5.05115024
2780	0
2781	0
2782	0
2783	0
2784	0
2785	4.80414951
2786	0
2787	0
2788	5.04064396
2789	9.61418735
2790	0
2791	0
2792	0
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	0
2804	7.60194988
2805	0
2806	0
2807	10.2437132
2808	0
2809	5.10075878
2810	0
2811	3.70307771
2812	12.1491778
2813	0
2814	0
2815	0
2816	0
2817	7.71777592
2818	34.1003923
2819	0
2820	0
2821	11.9739171
2822	13.6358332
2823	0
2824	0
2825	4.50789408
2826	0
2827	0
2828	0
2829	0
2830	0
2831	15.6676206
2832	14.9724851
2833	8.56044404
2834	0
2835	0
2836	5.07287934
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0.542127854
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	2.89062598
2854	4.19355537
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	0
2865	8.35659176
2866	0
2867	0
2868	0
2869	0
2870	4.55328237
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	4.12806631
2879	24.6336627
2880	0
2881	0
2882	0
2883	0
2884	8.7028865
2885	0
2886	0
2887	0
2888	0
2889	0
2890	0
2891	0
2892	1.80540657
2893	0
2894	0.71381193
2895	0
2896	5.31994648
2897	0
2898	5.05541051
2899	6.05617909
2900	6.77029812
2901	0
2902	0
2903	0
2904	12.3813759
2905	3.40529625
2906	2.58967595
2907	28.424381
2908	0
2909	0
2910	0
2911	2.81614495
2912	0
2913	10.1536713
2914	0
2915	8.13483482
2916	42.4330158
2917	0
2918	2.46142045
2919	13.1431105
2920	0
2921	0
2922	4.93231939
2923	4.81994451
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	5.92952156
2939	0
2940	0
2941	0
2942	0
2943	4.56691814
2944	0
2945	0
2946	0
2947	5.30797321
2948	7.07478019
2949	0
2950	0
2951	4.56634728
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
2958	0
2959	0
2960	0
2961	1.86880304
2962	0
2963	5.89291954
2964	0
2965	0
2966	0
2967	0
2968	0
2969	0
2970	0
2971	0
2972	0
2973	3.11919592
2974	22.4486461
2975	0
2976	2.74505115
2977	0
2978	7.97557561
2979	0
2980	1.99177239
2981	0
2982	7.65134385
2983	0
2984	0
2985	7.83953879
2986	0
2987	7.84665368
2988	9.79631659
2989	0
2990	14.243568
2991	0
2992	0
2993	4.97841529
2994	0
2995	0
2996	0
2997	5.85197203
2998	0
2999	8.10272406
3000	3.35623854
3001	2.48831516
3002	0
3003	0
3004	0
3005	0
3006	15.9162813
3007	0
3008	0
3009	3.48889314
3010	0
3011	0
3012	14.4650233
3013	3.14126465
3014	3.94419145
3015	0
3016	16.0326137
3017	31.095857
3018	0
3019	4.0228566
3020	0
3021	0
3022	0
3023	3.915007
3024	0
3025	0
3026	2.23851335
3027	3.37204721
3028	3.17416425
3029	4.26117863
3030	0
3031	0
3032	4.01450141
3033	0
3034	0
3035	0
3036	0
3037	0
3038	0
3039	0
3040	0
3041	0
3042	0
3043	0
3044	0
3045	0
3046	0
3047	0
3048	0
3049	4.88796857
3050	0
3051	0
3052	0
3053	0
3054	0
3055	0
3056	3.58310334
3057	0
3058	0
3059	0
3060	0
3061	0
3062	0
3063	0
3064	0
3065	0
3066	0
3067	0
3068	0
3069	0
3070	0
3071	0
3072	0
3073	0
3074	0
3075	0
3076	0
3077	0
3078	0
3079	0
3080	0
3081	0
3082	0
3083	7.90430724
3084	0
3085	0
3086	0
3087	0
3088	0
3089	0
3090	0
3091	0
3092	0
3093	0
3094	0
3095	0
3096	0
3097	0
3098	0
3099	0
3100	0
3101	0
3102	0
3103	0
3104	0
3105	0
3106	0
3107	0
3108	0
3109	0
3110	0
3111	0
3112	0
3113	0
3114	0
3115	0
3116	0
3117	0
3118	0
3119	0
3120	0
3121	0
3122	0
3123	0
3124	0
3125	0
3126	0
3127	6.21266147
3128	0
3129	0
3130	0
3131	14.8174086
3132	0
3133	0
3134	0
3135	0
3136	0
3137	0
3138	0
3139	0
3140	0
3141	0
3142	0
3143	0
3144	8.92318752
3145	0
3146	5.08181938
3147	0
3148	0
3149	0
3150	11.1516464
3151	0
3152	0
3153	0
3154	0
3155	0
3156	0
3157	0
3158	0
3159	0
3160	0
3161	0
3162	0
3163	0
3164	0
3165	0
3166	0
3167	0
3168	0
3169	0
3170	0
3171	0
3172	0
3173	0
3174	0
3175	0
3176	0
3177	0
3178	0
3179	0
3180	0
3181	0
3182	0
3183	21.9375418
3184	0
3185	0
3186	0
3187	0
3188	0
3189	0
3190	0
3191	4.96699159
3192	0
3193	0
3194	0
3195	0
3196	0
3197	0
3198	0
3199	0
3200	0
3201	0
3202	0
3203	0
3204	0
3205	0
3206	0
3207	0
3208	0
3209	0
3210	15.4491017
3211	13.0191434
3212	6.13568847
3213	0
3214	0
3215	0
3216	0
3217	0
3218	6.52921258
3219	5.58006817
3220	3.29505627
3221	0
3222	0
3223	0
3224	0
3225	0
3226	12.9564891
3227	0
3228	0
3229	0
3230	0
3231	0
3232	0
3233	0
3234	0
3235	0
3236	0
3237	5.04753518
3238	0
3239	0
3240	4.50582591
3241	12.5930578
3242	0
3243	0
3244	3.09973497
3245	0
3246	0
3247	6.48133969
3248	0
3249	0
3250	2.10500187
3251	0
3252	8.29147599
3253	0
3254	0
3255	0
3256	8.62054469
3257	0
3258	0
3259	1.67796311
3260	0
3261	0
3262	0
3263	0
3264	0
3265	0
3266	0
3267	0
3268	0
3269	0
3270	0
3271	21.7358935
3272	0
3273	0
3274	0
3275	0
3276	7.18159859
3277	0
3278	3.11819802
3279	0
3280	0
3281	0
3282	8.21820861
3283	29.8267879
3284	0
3285	0
3286	0
3287	3.4780111
3288	0
3289	0
3290	0
3291	0
3292	0
3293	0
3294	0
3295	0
3296	0
3297	0
3298	0
3299	0
3300	0
3301	0
3302	0
3303	0
3304	0
3305	0
3306	0
3307	0
3308	0
3309	0
3310	0
3311	0
3312	0
3313	3.84698216
3314	13.506779
3315	0
3316	0
3317	0
3318	0
3319	5.84412537
3320	0
3321	0
3322	0
3323	0
3324	4.19727407
3325	4.00878151
3326	0
3327	0
3328	0
3329	0
3330	0
3331	0
3332	0
3333	0
3334	0
3335	0
3336	0
3337	0
3338	0
3339	0
3340	0
3341	0
3342	0
3343	0
3344	0
3345	0
3346	0
3347	0
3348	0
3349	0
3350	0
3351	0
3352	0
3353	0
3354	0
3355	0
3356	0
3357	0
3358	0
3359	0
3360	0
3361	0
3362	0
3363	0
3364	0
3365	0
3366	0
3367	0
3368	0
3369	0
3370	0
3371	0
3372	15.7553936
3373	0
3374	0
3375	6.31830263
3376	0
3377	15.7445094
3378	0
3379	0
3380	0
3381	0
3382	0
3383	0
3384	0
3385	0
3386	4.1779897
3387	3.70113176
3388	9.13559917
3389	15.5543759
3390	0
3391	0
3392	0
3393	0
3394	20.0208795
3395	0
3396	0
3397	0
3398	0
3399	0
3400	0
3401	0
3402	0
3403	0
3404	0
3405	0
3406	0
3407	0
3408	0
3409	0
3410	0
3411	0
3412	0
3413	0
3414	0
3415	0
3416	0
3417	0
3418	0
3419	0
3420	0
3421	0
3422	0
3423	0
3424	0
3425	0
3426	0
3427	0
3428	0
3429	0
3430	0
3431	0
3432	5.20085554
3433	0
3434	0
3435	0
3436	0
3437	0
3438	0
3439	0
3440	0
3441	0
3442	0
3443	6.41940073
3444	0
3445	12.9515471
3446	0
3447	1.66571917
3448	0
3449	0
3450	0
3451	0
3452	0
3453	0
3454	11.8170413
3455	0
3456	0
3457	0
3458	0
3459	0
3460	8.86833284
3461	0
3462	0
3463	0
3464	0
3465	0
3466	0
3467	0
3468	0
3469	0
3470	0
3471	0
3472	0
3473	0
3474	0
3475	0
3476	0
3477	0
3478	0
3479	0
3480	0
3481	0
3482	0
3483	8.5661597
3484	0
3485	0
3486	0
3487	0
3488	0
3489	0
3490	0
3491	0
3492	0
3493	0
3494	0
3495	0
3496	0
3497	5.01978645
3498	0
3499	4.42547304
3500	0
3501	0
3502	0
3503	0
3504	0
3505	0
3506	0
3507	0
3508	13.2391913
3509	0
3510	0
3511	0
3512	2.69088651
3513	3.65850645
3514	0
3515	0
3516	0
3517	0
3518	0
3519	0
3520	0
3521	0
3522	0
3523	0
3524	0
3525	0
3526	0
3527	0
3528	0
3529	0
3530	0
3531	0
3532	0
3533	0
3534	0
3535	0
3536	0
3537	0
3538	0
3539	0
3540	0
3541	18.364031
3542	0
3543	0
3544	0
3545	0
3546	0
3547	0
3548	0
3549	0
3550	0
3551	0
3552	0
3553	2.04779873
3554	0
3555	0
3556	0
3557	0
3558	11.0362675
3559	0
3560	0
3561	10.2096644
3562	0
3563	3.71051474
3564	10.5395151
3565	0
3566	4.25139209
3567	10.2462572
3568	0
3569	0
3570	0
3571	0
3572	0
3573	0
3574	0
3575	0
3576	0
3577	0
3578	0
3579	0
3580	0
3581	0
3582	0
3583	0
3584	0
3585	11.2966405
3586	0
3587	6.11425778
3588	0
3589	0
3590	0
3591	3.97784348
3592	0
3593	0
3594	4.35896009
3595	0
3596	3.72185091
3597	0
3598	0
3599	0
3600	0
3601	5.66261804
3602	0
3603	3.14847901
3604	0
3605	0
3606	0
3607	0
3608	0
3609	0
3610	0
3611	0
3612	0
3613	0
3614	0
3615	0
3616	0
3617	0
3618	0
3619	0
3620	0
3621	0
3622	0
3623	0
3624	0
3625	0
3626	0
3627	0
3628	2.59323508
3629	0
3630	0
3631	0
3632	0
3633	0
3634	0
3635	3.63972321
3636	2.52638684
3637	2.89802623
3638	0
3639	0
3640	0
3641	0
3642	0
3643	0
3644	0
3645	0
3646	0
3647	3.84596945
3648	0
3649	0
3650	0
3651	0
3652	6.02378354
3653	0
3654	0
3655	0
3656	0
3657	0
3658	0
3659	4.06176798
3660	0
3661	0
3662	0
3663	0
3664	0
3665	0
3666	0
3667	0
3668	0
3669	0
3670	0
3671	0
3672	0
3673	0
3674	7.38517757
3675	30.0242724
3676	0
3677	0
3678	13.8282183
3679	0
3680	0
3681	0
3682	0
3683	0
3684	0
3685	0
3686	0
3687	0
3688	0
3689	0
3690	0
3691	0
3692	0
3693	0
3694	0
3695	0
3696	0
3697	0
3698	0
3699	0
3700	0
3701	0
3702	0
3703	0
3704	2.01836477
3705	0
3706	0
3707	0
3708	0
3709	7.6155051
3710	0
3711	0
3712	0
3713	0
3714	0
3715	0
3716	0
3717	1.47685227
3718	21.2923517
3719	0
3720	0
3721	71.374676
3722	0
3723	0
3724	0
3725	0
3726	0
3727	0
3728	0
3729	0
3730	0
3731	7.78413904
3732	0
3733	0
3734	0
3735	0
3736	0
3737	0
3738	5.64100878
3739	0
3740	0
3741	7.81400093
3742	2.59121316
3743	0
3744	0
3745	0
3746	0
3747	0
3748	0
3749	0
3750	0
3751	0
3752	2.81377613
3753	1.83191198
3754	4.0669718
3755	0
3756	0
3757	7.38537138
3758	0
3759	0
3760	0
3761	0
3762	14.5038486
3763	0
3764	0
3765	0
3766	0
3767	0
3768	0
3769	0
3770	0
3771	0
3772	0
3773	0
3774	0
3775	9.98486631
3776	0
3777	0
3778	0
3779	11.9699613
3780	0
3781	0
3782	0
3783	0
3784	0
3785	0
3786	0
3787	0
3788	0
3789	0
3790	0
3791	0
3792	0
3793	0
3794	0
3795	0
3796	0
3797	0
3798	0
3799	0
3800	0
3801	5.63858253
3802	4.62114727
3803	0
3804	0
3805	0
3806	0
3807	0
3808	0
3809	0
3810	0
3811	0
3812	0
3813	0
3814	0
3815	0
3816	0
3817	0
3818	0
3819	0
3820	0
3821	0
3822	0
3823	0
3824	0
3825	0
3826	0
3827	0
3828	0
3829	0
3830	0
3831	0
3832	0
3833	0
3834	0
3835	0
3836	0
3837	0
3838	0
3839	0
3840	0
3841	0
3842	0
3843	0
3844	0
3845	0
3846	0
3847	0
3848	0
3849	0
3850	0
3851	0
3852	0
3853	0
3854	0
3855	0
3856	0
3857	0
3858	0
3859	0
3860	0
3861	0
3862	0
3863	0
3864	0
3865	0
3866	0
3867	0
3868	0
3869	0
3870	0
3871	0
3872	0
3873	20.4305341
3874	0
3875	0
3876	0
3877	0
3878	0
3879	5.69176976
3880	0
3881	0
3882	0
3883	0
3884	0
3885	0
3886	0
3887	0
3888	0
3889	0
3890	0
3891	0
3892	0
3893	0
3894	0
3895	0
3896	0
3897	0
3898	0
3899	28.5970719
3900	0
3901	0
3902	0
3903	0
3904	0
3905	0
3906	0
3907	0
3908	0
3909	0
3910	0
3911	0
3912	0
3913	0
3914	0
3915	0
3916	0
3917	0
3918	0
3919	0
3920	0
3921	0
3922	0
3923	0
3924	0
3925	0
3926	0
3927	0
3928	0
3929	0
3930	1.21026694
3931	0
3932	0
3933	0
3934	0
3935	0
3936	3.60253011
3937	0
3938	0
3939	0
3940	0
3941	0
3942	0
3943	0
3944	0
3945	0
3946	0
3947	0
3948	0
3949	0
3950	0
3951	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	0
3958	0
3959	0
3960	0
3961	0
3962	0
3963	0
3964	0
3965	0
3966	0
3967	0
3968	0
3969	0
3970	0
3971	0
3972	0
3973	0
3974	0
3975	0
3976	0
3977	7.70858349
3978	0
3979	0
3980	0
3981	0
3982	0
3983	0
3984	0
3985	0
3986	0
3987	0
3988	0
3989	0
3990	0
3991	0
3992	0
3993	0
3994	0
3995	0
3996	0
3997	0
3998	0
3999	0
4000	0
4001	0
4002	0
4003	0
4004	0
4005	0
4006	0
4007	0
4008	0
4009	0
4010	0
4011	0
4012	0
4013	0
4014	0
4015	0
4016	0
4017	0
4018	0
4019	0
4020	0
4021	0
4022	0
4023	0
4024	0
4025	0
4026	0
4027	0
4028	5.43909107
4029	0
4030	2.85373872
4031	0
4032	10.4342731
4033	6.91815608
4034	0
4035	0
4036	0
4037	5.34706522
4038	0
4039	0
4040	0
4041	0
4042	0
4043	0
4044	0
4045	0
4046	0
4047	0
4048	0
4049	0
4050	0
4051	0
4052	0
4053	0
4054	0
4055	0
4056	0
4057	0
4058	0
4059	0
4060	0
4061	0
4062	0
4063	0
4064	0
4065	0
4066	0
4067	0
4068	0
4069	0
4070	0
4071	0
4072	3.5118994
4073	0
4074	16.1533508
4075	0
4076	0
4077	0
4078	0
4079	0
4080	0
4081	0
4082	0
4083	0
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
4090	0
4091	0
4092	0
4093	0
4094	0
4095	0
4096	0
4097	0
4098	0
4099	0
4100	1.83854624
4101	0
4102	0
4103	20.2002342
4104	0
4105	0
4106	0
4107	0
4108	0
4109	0
4110	14.3059058
4111	0
4112	0
4113	0
4114	0
4115	0
4116	0
4117	0
4118	0
4119	0
4120	0
4121	0
4122	0
4123	0
4124	0
4125	0
4126	0
4127	8.03566781
4128	0
4129	0
4130	0
4131	0
4132	0
4133	0
4134	0
4135	0
4136	0
4137	0
4138	0
4139	0
4140	0
4141	0
4142	0
4143	0
4144	0
4145	0
4146	0
4147	0
4148	0
4149	0
4150	0
4151	0
4152	0
4153	0
4154	0
4155	3.50678157
4156	0
4157	0
4158	0
4159	0
4160	0
4161	0
4162	0
4163	0
4164	8.56899408
4165	0
4166	6.01979266
4167	0
4168	0
4169	5.97746226
4170	0
4171	0
4172	0
4173	0
4174	0
4175	0
4176	0
4177	0
4178	6.04482293
4179	0
4180	0
4181	0
4182	0
4183	0
4184	0
4185	6.41535123
4186	5.77174693
4187	0
4188	0
4189	0
4190	0
4191	0
4192	0
4193	0
4194	0
4195	0
4196	0
4197	0
4198	0
4199	0
4200	0
4201	0
4202	0
4203	0
4204	0
4205	0
4206	0
4207	0
4208	0
4209	0
4210	0
4211	0
4212	0
4213	0
4214	0
4215	0
4216	0
4217	0
4218	0
4219	0
4220	0
4221	0
4222	0
4223	0
4224	0
4225	5.38264876
4226	0
4227	0
4228	0
4229	0
4230	0
4231	0
4232	0
4233	0
4234	0
4235	0
4236	0
4237	0
4238	0
4239	0
4240	0
4241	0
4242	0
4243	0
4244	0
4245	0
4246	0
4247	0
4248	0
4249	0
4250	0
4251	0
4252	0
4253	0
4254	0
4255	0
4256	0
4257	0
4258	0
4259	0
